Generation,Crosses,Treatment,Exposure,Sample,Sex,Sugar.Weight,Glucose ,Trehalose,Glycogen,Fat.Weight,TAG,Fitness
F3,MnPn,NSD,Parental,24,male,2.51,7.412670448,15.05185576,13.43718027,2.45,14.53084052,NA
F3,MnPn,NSD,Parental,25,male,2.35,6.490989508,8.814855777,7.469564688,2.55,17.58376873,NA
F3,MnPn,NSD,Parental,26,male,2.63,6.578538706,15.04897779,19.44480592,2.45,11.77942653,NA
F3,MnPn,NSD,Parental,27,male,2.47,8.367346939,9.040898411,9.517668412,2.49,14.92478229,NA
F3,MnPn,NSD,Parental,28,male,2.55,8.249496982,9.490752264,7.897817227,2.42,20.63562544,NA
F3,MnPn,NSD,Parental,29,male,2.4,8.452138493,11.17104384,13.80070431,2.51,21.56580026,NA
F3,MnPn,NSD,Parental,30,male,2.51,7.924796437,12.56063168,13.6407011,2.53,16.08546324,NA
F3,McPc,CD,Control,1,male,2.13,7.149774604,14.9799553,9.711887751,2.57,30.50461377,NA
F3,McPc,CD,Control,2,male,2.45,6.662277284,11.55145316,16.85977511,2.68,28.89314689,NA
F3,McPc,CD,Control,3,male,2.46,6.093082207,12.71242653,14.57008586,2.43,16.62830378,NA
F3,McPc,CD,Control,4,male,2.53,5.529844015,10.90204542,22.92833957,2.89,25.78687884,NA
F3,McPc,CD,Control,5,male,2.55,5.94609595,11.57050417,19.20411602,2.47,22.38792259,NA
F3,McPc,CD,Control,6,male,2.44,6.671650327,9.262950804,24.86751987,2.54,34.81228732,NA
F3,McPc,CD,Control,7,male,2.51,7.172178427,10.53726327,12.90526417,2.62,30.84557537,NA
F3,McPc,CD,Control,8,male,2.5,5.901713115,10.7006861,15.56282359,2.5,37.11495974,NA
F3,McPc,CD,Control,9,male,2.43,7.67460913,8.293269776,17.11144631,2.59,33.67076561,NA
F3,McPc,CD,Control,10,male,2.49,8.060945566,12.75517707,15.32361411,2.53,29.49617523,NA
F3,McPc,CD,Control,11,male,2.56,6.932134439,13.77727336,15.48667674,2.56,17.18381353,NA
F3,McPc,CD,Control,12,male,2.33,7.955386138,22.18616681,12.34581749,2.78,25.2060346,NA
F3,McPc,CD,Control,13,male,2.25,7.876909578,13.01488967,5.350408183,2.62,25.81959382,NA
F3,McPc,CD,Control,14,male,2.71,8.082540777,12.29336482,6.779172407,2.49,18.92423953,NA
F3,McPc,CD,Control,15,male,2.59,8.329832807,30.66444448,12.3583315,2.57,16.09182112,NA
F3,McPc,CD,Control,16,male,2.42,7.882413068,14.27188772,12.59320873,2.54,29.386311,NA
F3,McPc,CD,Control,17,male,2.65,8.044395409,17.39699444,19.86627303,2.65,20.70730417,NA
F3,McPc,CD,Control,18,male,2.59,6.956096741,14.67066919,24.0714058,2.64,30.41562783,NA
F3,McPc,CD,Control,19,male,2.57,8.046960826,12.25216152,10.51737447,2.57,20.37141158,NA
F3,McPc,CD,Control,20,male,2.38,7.598319034,8.906442548,15.47851857,2.5,14.78383143,NA
F3,McPc,CD,Control,21,male,2.4,7.139950735,13.76654151,7.891131829,2.57,19.84783202,NA
F3,McPc,CD,Control,22,male,2.41,7.498740807,10.96289761,10.90803314,2.48,31.33181323,NA
F3,McPc,CD,Control,23,male,2.35,6.688604106,8.714873916,8.683209123,2.43,18.81480216,NA
F3,McPc,CD,Control,24,male,2.52,7.787811078,16.58031958,7.180127457,2.59,12.25849501,NA
F3,McPc,CD,Control,25,male,2.51,8.688724903,14.9799553,9.36973713,2.39,16.28100588,NA
F3,McPc,CD,Control,26,male,2.6,7.627469374,11.55145316,5.691265883,2.8,24.47606414,NA
F3,McPc,CD,Control,27,male,2.46,5.881989852,12.71242653,19.28414053,2.46,18.0380475,NA
F3,McPc,CD,Control,28,male,2.44,6.997813278,10.90204542,17.71816085,2.31,6.663331712,NA
F3,McPc,CD,Control,29,male,2.58,7.934346152,11.57050417,10.4411424,2.58,24.45463337,NA
F3,McPc,CD,Control,30,male,2.68,10.14861991,9.262950804,19.60627183,2.51,13.99946143,NA
F3,MhPc,HSD,Maternal,1,male,2.64,7.029331696,13.67779911,20.03060117,2.67,32.71191032,NA
F3,MhPc,HSD,Maternal,2,male,2.57,7.887218045,10.70021967,17.94829889,2.64,25.48561674,NA
F3,MhPc,HSD,Maternal,3,male,2.41,11.39591596,11.95843958,14.37086832,2.74,32.59346695,NA
F3,MhPc,HSD,Maternal,4,male,2.5,8.884498846,8.102356564,20.29373498,2.42,17.62312296,NA
F3,MhPc,HSD,Maternal,5,male,2.35,5.923117304,10.80362937,16.41519892,2.59,12.93679354,NA
F3,MhPc,HSD,Maternal,6,male,2.43,7.253611486,11.52234594,14.29852257,2.55,20.89791622,NA
F3,MhPc,HSD,Maternal,7,male,2.6,8.367591523,10.910363,12.72744105,2.46,29.37415853,NA
F3,MhPc,HSD,Maternal,8,male,2.43,8.225867892,12.10354643,18.15836832,2.5,12.79407468,NA
F3,MhPc,HSD,Maternal,9,male,2.63,7.7664862,11.19795252,20.05609035,2.65,18.6197783,NA
F3,MhPc,HSD,Maternal,10,male,2.47,8.268126236,9.415478657,15.12788573,2.62,33.54986388,NA
F3,MhPc,HSD,Maternal,11,male,2.87,7.285799714,10.4748082,14.67136527,2.56,15.7126359,NA
F3,MhPc,HSD,Maternal,12,male,2.59,6.203476191,10.35728415,12.75055956,2.55,14.11182908,NA
F3,MhPc,HSD,Maternal,13,male,2.51,6.903195248,14.95007497,8.857707189,2.49,39.77054701,NA
F3,MhPc,HSD,Maternal,14,male,2.35,8.370369382,17.96365936,6.81151199,2.43,10.20481514,NA
F3,MhPc,HSD,Maternal,15,male,2.64,6.551302171,18.11806545,24.5950025,2.45,16.04691218,NA
F3,MhPc,HSD,Maternal,16,male,2.42,7.067400053,12.2583566,14.8733478,2.6,16.13050361,NA
F3,MhPc,HSD,Maternal,17,male,2.57,7.39664972,20.6310809,19.63542751,2.47,9.225431494,NA
F3,MhPc,HSD,Maternal,18,male,3.42,6.331916245,15.31654555,16.86903333,2.61,27.88780754,NA
F3,MhPc,HSD,Maternal,19,male,2.36,7.380972084,14.75362889,10.18422479,2.84,22.71835417,NA
F3,MhPc,HSD,Maternal,20,male,2.54,7.805121392,9.832467999,10.92028819,2.3,16.44529181,NA
F3,MhPc,HSD,Maternal,21,male,2.46,8.733320979,17.78763317,11.94474088,2.35,16.2239424,NA
F3,MhPc,HSD,Maternal,22,male,2.22,6.891893252,16.00462357,11.55146322,2.4,37.25953722,NA
F3,MhPc,HSD,Maternal,23,male,2.6,8.770659506,15.44952248,8.127601173,2.65,30.87951254,NA
F3,MhPc,HSD,Maternal,24,male,2.52,6.382895226,10.97727199,10.28118666,2.36,13.55441953,NA
F3,MhPc,HSD,Maternal,25,male,2.46,6.935767777,10.53726327,7.278335876,2.57,18.84293115,NA
F3,MhPc,HSD,Maternal,26,male,2.57,7.425125554,10.7006861,9.092556126,2.58,22.07011111,NA
F3,MhPc,HSD,Maternal,27,male,2.35,6.893393778,8.293269776,7.632297921,2.32,55.64958424,NA
F3,MhPc,HSD,Maternal,28,male,2.64,7.266904725,12.75517707,13.91877792,2.42,21.90500604,NA
F3,MhPc,HSD,Maternal,29,male,2.44,6.488191169,13.77727336,10.12940176,2.5,19.98903954,NA
F3,MhPc,HSD,Maternal,30,male,2.42,7.696177062,22.18616681,15.95684321,2.67,17.73379404,NA
F3,McPh,HSD,Paternal,1,male,2.73,11.17580999,8.363606344,7.757497992,2.61,22.00345189,NA
F3,McPh,HSD,Paternal,2,male,2.64,8.844845388,9.320902439,16.48728334,2.51,21.47491653,NA
F3,McPh,HSD,Paternal,3,male,2.5,7.480035374,9.495004832,18.49323221,2.55,22.62040633,NA
F3,McPh,HSD,Paternal,4,male,2.59,9.657364456,7.414965067,14.1939788,2.72,34.72753731,NA
F3,McPh,HSD,Paternal,5,male,2.53,10.15506483,7.224414158,10.25790124,2.59,25.85270537,NA
F3,McPh,HSD,Paternal,6,male,2.55,7.037258515,10.84835661,13.55136209,2.52,30.91716302,NA
F3,McPh,HSD,Paternal,7,male,2.46,6.845767916,14.11305241,12.61445574,2.58,32.25721666,NA
F3,McPh,HSD,Paternal,8,male,2.64,8.562421309,9.198659963,11.97508532,3.32,34.27739427,NA
F3,McPh,HSD,Paternal,9,male,2.34,7.265102188,6.121108603,17.442668,2.4,21.58407755,NA
F3,McPh,HSD,Paternal,10,male,2.6,7.617728532,4.787922223,16.01731597,2.61,27.22708184,NA
F3,McPh,HSD,Paternal,11,male,2.66,10.8964381,5.513914483,15.29591035,2.62,48.28717731,NA
F3,McPh,HSD,Paternal,12,male,2.5,6.897062465,8.681832259,16.92592474,2.66,16.15531844,NA
F3,McPh,HSD,Paternal,13,male,2.5,10.36933208,19.03902691,11.45279321,2.44,25.45103053,NA
F3,McPh,HSD,Paternal,14,male,2.58,6.205083142,14.79816861,10.16793874,2.65,28.21342447,NA
F3,McPh,HSD,Paternal,15,male,2.61,9.509157254,17.29708862,19.87885731,2.42,16.98016383,NA
F3,McPh,HSD,Paternal,16,male,2.82,6.923221061,17.36241507,9.6080813,2.59,34.08263659,NA
F3,McPh,HSD,Paternal,17,male,2.55,9.125073243,19.70584662,15.73129446,2.5,15.65783488,NA
F3,McPh,HSD,Paternal,18,male,2.38,6.574846761,16.97830748,13.3274111,2.6,21.38224401,NA
F3,McPh,HSD,Paternal,19,male,2.48,8.501088702,19.47386513,19.86520625,2.62,24.74858046,NA
F3,McPh,HSD,Paternal,20,male,2.51,6.413095761,16.59484341,11.39947723,2.68,29.18537918,NA
F3,McPh,HSD,Paternal,21,male,2.6,7.815042231,16.18134008,18.23787104,2.44,31.06890425,NA
F3,McPh,HSD,Paternal,22,male,2.67,8.280688033,17.47787294,15.48294427,2.58,19.49087464,NA
F3,McPh,HSD,Paternal,23,male,2.63,8.429005846,15.89713999,13.02858156,2.56,30.85833103,NA
F3,McPh,HSD,Paternal,24,male,2.55,7.923534556,17.73500151,23.23896348,2.49,25.98293683,NA
F3,McPh,HSD,Paternal,25,male,2.57,9.050546448,13.01488967,24.53767142,2.38,22.19954297,NA
F3,McPh,HSD,Paternal,26,male,2.5,8.280632411,12.29336482,21.23636909,2.32,14.36881147,NA
F3,McPh,HSD,Paternal,27,male,2.51,6.98633037,30.66444448,26.20983148,2.69,17.62166656,NA
F3,McPh,HSD,Paternal,28,male,2.57,7.97082495,14.27188772,21.54142906,2.53,15.30072924,NA
F3,McPh,HSD,Paternal,29,male,2.27,3.602351785,17.39699444,14.52601465,2.71,18.10920766,NA
F3,McPh,HSD,Paternal,30,male,2.51,6.969059868,14.67066919,15.58662065,2.6,28.94543779,NA
F3,MhPh,HSD,Parental,1,male,2.53,8.799059504,8.216448934,10.6837897,2.56,31.02052526,NA
F3,MhPh,HSD,Parental,2,male,2.62,8.799903327,11.1301908,20.15529634,2.77,29.49895123,NA
F3,MhPh,HSD,Parental,3,male,2.56,8.803696445,13.09546064,15.84770638,2.52,31.5513916,NA
F3,MhPh,HSD,Parental,4,male,2.47,7.072294732,11.04174237,16.39531808,2.41,18.08711449,NA
F3,MhPh,HSD,Parental,5,male,2.42,7.61249367,10.82418072,15.43118695,2.54,22.03531592,NA
F3,MhPh,HSD,Parental,6,male,2.4,7.343779959,11.08484568,12.27852745,2.36,30.62566204,NA
F3,MhPh,HSD,Parental,7,male,2.45,6.898260043,5.532390512,12.88004184,2.55,21.92174812,NA
F3,MhPh,HSD,Parental,8,male,2.43,9.573705838,6.353545953,20.24991452,2.54,27.09253648,NA
F3,MhPh,HSD,Parental,9,male,2.43,9.765613073,8.605175528,17.41533243,2.57,18.32812295,NA
F3,MhPh,HSD,Parental,10,male,2.37,4.597577866,13.47884631,14.99038483,2.54,19.52544278,NA
F3,MhPh,HSD,Parental,11,male,2.69,9.034555558,11.64896647,21.9722569,2.4,31.62094253,NA
F3,MhPh,HSD,Parental,12,male,2.64,11.15174666,9.035180072,25.73186672,2.38,24.72595737,NA
F3,MhPh,HSD,Parental,13,male,2.44,8.762865359,17.3398408,18.70811283,2.43,79.98749354,NA
F3,MhPh,HSD,Parental,14,male,2.64,6.414015804,34.12627077,16.73324795,2.55,28.48287337,NA
F3,MhPh,HSD,Parental,15,male,2.5,9.616225833,21.03743934,13.45129153,2.51,32.01837729,NA
F3,MhPh,HSD,Parental,16,male,2.54,6.620160532,13.74644415,8.553771948,2.54,24.08286937,NA
F3,MhPh,HSD,Parental,17,male,2.63,10.82615585,16.90771013,11.06492723,2.48,19.29153787,NA
F3,MhPh,HSD,Parental,18,male,2.73,8.684903244,15.65197581,6.23945573,2.62,7.548306512,NA
F3,MhPh,HSD,Parental,19,male,2.63,7.973886628,23.10209215,9.465106417,2.68,8.688772402,NA
F3,MhPh,HSD,Parental,20,male,2.46,7.450130172,11.43548848,11.14282007,2.4,10.9538928,NA
F3,MhPh,HSD,Parental,21,male,2.47,7.06651966,20.15176763,7.168210141,2.51,27.12168454,NA
F3,MhPh,HSD,Parental,22,male,2.62,4.672006102,9.866139844,2.451032361,2.24,16.60468036,NA
F3,MhPh,HSD,Parental,23,male,2.47,7.311982534,16.90278826,11.88220719,2.47,9.439088263,NA
F3,MhPh,HSD,Parental,24,male,2.45,7.702707213,16.49795326,6.064740899,2.26,28.97864425,NA
F3,MhPh,HSD,Parental,25,male,2.53,8.060897563,12.25216152,9.906514754,2.67,26.84871222,NA
F3,MhPh,HSD,Parental,26,male,2.6,4.679267001,8.906442548,17.56815835,2.64,31.12135122,NA
F3,MhPh,HSD,Parental,27,male,2.45,7.841531543,13.76654151,17.02827609,2.82,11.69788003,NA
F3,MhPh,HSD,Parental,28,male,2.46,7.682610784,10.96289761,15.79353938,2.47,12.18549446,NA
F3,MhPh,HSD,Parental,29,male,2.53,4.583539095,8.714873916,16.17639309,2.16,10.80847886,NA
F3,MhPh,HSD,Parental,30,male,2.59,4.878035381,16.58031958,22.61764131,2.61,9.049944691,NA
F3,MnPc,NSD,Maternal,1,female,4.02,10.72650705,17.44691843,34.55070034,3.56,43.86518584,426
F3,MnPc,NSD,Maternal,2,female,3.51,11.7982391,14.29072071,34.03914996,3.66,40.00601285,235
F3,MnPc,NSD,Maternal,3,female,3.83,11.68751613,11.88930809,21.66634824,3.77,60.32869777,243
F3,MnPc,NSD,Maternal,4,female,3.63,11.01577441,9.717510418,16.34667437,3.77,54.51778799,445
F3,MnPc,NSD,Maternal,5,female,3.73,13.02059508,14.54074246,17.60596087,3.6,39.89998516,281
F3,MnPc,NSD,Maternal,6,female,3.93,13.11595876,12.04224271,28.2524623,3.63,37.67077273,235
F3,MnPc,NSD,Maternal,7,female,4.2,13.95628464,11.51936838,24.80735823,3.58,42.78642427,597
F3,MnPc,NSD,Maternal,8,female,3.38,8.894404161,12.51589241,18.80946837,3.56,38.34433123,106
F3,MnPc,NSD,Maternal,9,female,3.3,10.11772081,16.58478815,23.39155998,3.43,18.97581492,353
F3,MnPc,NSD,Maternal,10,female,3.91,12.15696348,14.0415308,27.54680999,3.68,28.53543448,235
F3,MnPc,NSD,Maternal,11,female,3.3,14.90255752,14.40986343,18.2501022,3.67,18.9088526,174
F3,MnPc,NSD,Maternal,12,female,3.67,12.38670073,11.10749577,15.91638137,3.48,13.49319212,571
F3,MnPc,NSD,Maternal,13,female,3.65,8.666244369,13.70741366,23.62868623,3.69,35.73803639,300
F3,MnPc,NSD,Maternal,14,female,4.15,9.164822325,11.62683528,19.36347956,3.68,38.47070041,207
F3,MnPc,NSD,Maternal,15,female,3.89,12.69829612,13.7325031,25.81241636,3.69,24.79382763,325
F3,MnPc,NSD,Maternal,16,female,4.17,11.95988233,14.10056414,35.99449786,3.66,22.4872024,341
F3,MnPc,NSD,Maternal,17,female,3.7,10.73783578,8.830011909,22.56843739,3.82,31.62290472,268
F3,MnPc,NSD,Maternal,18,female,3.83,10.16454025,11.54842271,19.7921572,3.34,22.18460042,280
F3,MnPc,NSD,Maternal,19,female,3.7,11.90093982,12.08347301,21.52717142,3.46,26.29082305,165
F3,MnPc,NSD,Maternal,20,female,4.01,10.03141914,9.041395115,22.18247606,3.47,22.35957476,212
F3,MnPc,NSD,Maternal,21,female,3.44,7.871421284,7.265454722,16.05723199,3.64,37.05796522,521
F3,MnPc,NSD,Maternal,22,female,3.65,8.413655053,12.28530339,25.81647361,3.45,23.04332462,237
F3,MnPc,NSD,Maternal,23,female,3.95,11.51536121,13.66623515,23.75754446,3.68,30.15994262,172
F3,MnPc,NSD,Maternal,24,female,3.45,9.944227188,14.30684895,25.23097497,3.47,18.9464903,334
F3,MnPc,NSD,Maternal,25,female,3.83,10.86617345,18.98342714,17.68215569,3.55,19.51886465,222
F3,MnPc,NSD,Maternal,26,female,3.57,11.12888349,16.36941964,31.29721191,3.86,31.07778872,NA
F3,MnPc,NSD,Maternal,27,female,3.55,10.86959273,10.84039726,24.9065648,3.77,20.53639171,NA
F3,MnPc,NSD,Maternal,28,female,3.61,13.20564516,18.09228396,31.3506461,3.52,32.14329203,NA
F3,MnPc,NSD,Maternal,29,female,3.81,11.03280518,21.38060113,21.75370074,3.72,17.66428987,NA
F3,MnPc,NSD,Maternal,30,female,3.76,11.63945712,13.25241171,18.13948391,3.79,40.64085438,NA
F3,McPn,NSD,Paternal,1,female,3.73,12.23544259,14.02943641,29.31700887,3.79,52.96881186,256
F3,McPn,NSD,Paternal,2,female,3.75,10.18666775,12.2543399,43.86191524,3.74,38.48532835,517
F3,McPn,NSD,Paternal,3,female,3.54,11.18764638,12.10544918,25.75048871,3.81,50.19413139,289
F3,McPn,NSD,Paternal,4,female,3.74,12.28633075,14.75109616,29.30912897,3.71,31.91053588,252
F3,McPn,NSD,Paternal,5,female,3.58,10.1388199,11.77505872,15.01445042,3.52,29.56720138,206
F3,McPn,NSD,Paternal,6,female,3.55,13.86696734,24.73144048,23.78504408,3.41,28.15996903,194
F3,McPn,NSD,Paternal,7,female,4.07,14.15777143,23.29511746,30.94367394,3.65,38.38479541,414
F3,McPn,NSD,Paternal,8,female,3.88,10.53377962,11.81159179,30.67420676,3.64,42.54375295,442
F3,McPn,NSD,Paternal,9,female,3.81,14.34608483,11.07758927,14.50660579,3.72,50.4123258,250
F3,McPn,NSD,Paternal,10,female,3.78,11.59453988,17.53553414,17.80839484,3.53,52.08203595,379
F3,McPn,NSD,Paternal,11,female,4.06,13.6053941,17.28339947,26.0666188,3.3,36.29850363,278
F3,McPn,NSD,Paternal,12,female,3.78,10.16687601,7.771819802,22.65832724,3.67,46.64475129,403
F3,McPn,NSD,Paternal,13,female,3.97,8.63864714,15.88952936,22.5300256,4.06,39.82549538,271
F3,McPn,NSD,Paternal,14,female,4.27,8.755430188,18.45168746,41.41697693,3.65,38.63275201,348
F3,McPn,NSD,Paternal,15,female,3.83,10.81186224,12.76315345,32.76497363,3.6,37.97560192,182
F3,McPn,NSD,Paternal,16,female,3.84,8.059180083,10.88059012,19.15637166,3.35,40.62276958,737
F3,McPn,NSD,Paternal,17,female,3.75,11.60030679,12.2306708,23.97736878,3.02,31.96600594,321
F3,McPn,NSD,Paternal,18,female,4.23,9.314331198,9.857001525,13.09132918,3.38,26.50308679,250
F3,McPn,NSD,Paternal,19,female,3.48,9.601267406,13.89889585,23.44487145,3.79,49.95350215,375
F3,McPn,NSD,Paternal,20,female,3.94,10.57136083,18.6782555,43.29793093,3.67,43.44106833,110
F3,McPn,NSD,Paternal,21,female,3.67,8.947307962,7.712062812,20.36844986,3.51,37.24861225,285
F3,McPn,NSD,Paternal,22,female,3.79,9.909800548,13.29211999,18.9202217,3.55,27.92786837,222
F3,McPn,NSD,Paternal,23,female,3.69,11.19249972,16.75380432,32.1329156,3.25,21.2955516,206
F3,McPn,NSD,Paternal,24,female,3.76,8.081153125,14.49583779,28.04656342,3.69,41.72722888,518
F3,McPn,NSD,Paternal,25,female,3.96,8.054938483,23.22750514,15.35354651,3.07,12.65965164,250
F3,McPn,NSD,Paternal,26,female,3.46,9.672536044,24.28114845,18.34640939,3.54,19.00990252,NA
F3,McPn,NSD,Paternal,27,female,3.82,8.20419009,20.64310924,16.89043648,3.37,26.33012795,NA
F3,McPn,NSD,Paternal,28,female,3.54,8.531504065,12.13882818,16.5999201,3.4,15.46328918,NA
F3,McPn,NSD,Paternal,29,female,3.69,8.046905363,17.58188449,16.14032586,3.63,35.46892896,NA
F3,McPn,NSD,Paternal,30,female,3.44,9.817745317,15.89098456,15.84776898,3.17,50.73132361,NA
F3,MnPn,NSD,Parental,1,female,3.84,9.110046878,10.25843278,18.97415986,3.58,6.885796022,127
F3,MnPn,NSD,Parental,2,female,3.83,8.144606558,10.63006562,12.70342475,3.6,14.57866277,302
F3,MnPn,NSD,Parental,3,female,3.66,11.33412538,12.9646991,28.70587045,3.76,37.37992809,410
F3,MnPn,NSD,Parental,4,female,3.56,9.049435541,14.71940214,23.09783356,3.42,33.26075472,195
F3,MnPn,NSD,Parental,5,female,3.84,13.71264045,22.47353825,14.19335969,3.57,15.72553919,391
F3,MnPn,NSD,Parental,6,female,3.83,12.86882181,37.92725154,23.23020368,4.27,14.75625458,268
F3,MnPn,NSD,Parental,7,female,3.79,13.65042596,14.24973568,30.75796356,3.75,32.81929416,308
F3,MnPn,NSD,Parental,8,female,3.87,11.63038161,11.54217922,15.30987582,3.02,15.05440506,172
F3,MnPn,NSD,Parental,9,female,3.99,13.32129844,14.60821246,24.90719054,3.28,37.60465754,199
F3,MnPn,NSD,Parental,10,female,3.69,8.785769484,11.4606285,8.729930655,3.36,22.11518548,606
F3,MnPn,NSD,Parental,11,female,3.53,9.370623051,4.936487642,9.002238114,3.51,30.46546991,434
F3,MnPn,NSD,Parental,12,female,3.61,12.9542569,11.0269743,26.36760544,3.52,37.99939232,237
F3,MnPn,NSD,Parental,13,female,3.59,10.64052181,14.31962608,21.05131211,3.4,37.55006077,206
F3,MnPn,NSD,Parental,14,female,3.7,9.881227783,15.93117589,18.08930083,3.67,47.01224852,197
F3,MnPn,NSD,Parental,15,female,3.69,6.44596731,7.339020889,12.43443477,3.5,58.26898774,187
F3,MnPn,NSD,Parental,16,female,3.71,10.71989603,21.24628816,33.85930778,3.59,49.10737735,222
F3,MnPn,NSD,Parental,17,female,3.66,11.17244533,19.08196914,25.62907191,3.58,45.30853738,758
F3,MnPn,NSD,Parental,18,female,3.34,7.962906193,11.36101484,4.383138449,3.75,45.38755576,270
F3,MnPn,NSD,Parental,19,female,3.36,10.20336761,18.54737059,26.48480246,3.67,37.97661367,418
F3,MnPn,NSD,Parental,20,female,3.87,10.7910106,21.24145733,36.71064884,3.7,36.8196845,220
F3,MnPn,NSD,Parental,21,female,3.63,8.884488109,13.15727478,13.42129084,3.66,46.47453399,284
F3,MnPn,NSD,Parental,22,female,3.7,8.442000704,14.50363076,20.0662605,3.45,55.8411886,210
F3,MnPn,NSD,Parental,23,female,3.65,11.09708106,16.15802817,21.29372171,3.73,44.50395277,295
F3,MnPn,NSD,Parental,24,female,3.91,9.87576921,13.99166592,27.0246582,3.51,56.35789301,183
F3,MnPn,NSD,Parental,25,female,3.54,7.398951316,14.05266915,8.983787306,3.71,56.05602615,256
F3,MnPn,NSD,Parental,26,female,3.35,9.850742623,17.94178519,14.08516413,3.64,17.50304531,NA
F3,MnPn,NSD,Parental,27,female,3.14,9.780823066,17.03149991,23.75170602,3.5,31.75835461,NA
F3,MnPn,NSD,Parental,28,female,3.51,8.988708886,15.38058908,6.266660277,3.74,20.35500573,NA
F3,MnPn,NSD,Parental,29,female,3.67,7.628781481,9.131188882,12.38263739,3.71,28.26791376,NA
F3,MnPn,NSD,Parental,30,female,3.61,10.81417042,17.51817813,8.145722629,3.43,15.24459335,NA
F3,McPc,CD,Control,1,female,3.72,10.69929549,11.18451816,19.28623098,3.34,32.41773611,484
F3,McPc,CD,Control,2,female,2.88,7.681937539,18.54177983,13.63245378,3.68,40.59876273,234
F3,McPc,CD,Control,3,female,4.24,9.962696057,13.24742707,15.65596649,3.37,41.65997212,203
F3,McPc,CD,Control,4,female,3.71,10.76471074,16.99431158,12.15604488,3.83,32.45093224,246
F3,McPc,CD,Control,5,female,3.46,11.89843196,16.9776733,23.7253003,3.67,40.59097497,293
F3,McPc,CD,Control,6,female,3.87,14.07852914,14.27499977,34.83655508,3.51,33.51455605,239
F3,McPc,CD,Control,7,female,3.33,14.53981276,26.4914972,36.73227851,3.67,30.17900157,288
F3,McPc,CD,Control,8,female,3.5,11.49245372,14.67642534,17.81143129,3.95,59.66306967,381
F3,McPc,CD,Control,9,female,2.7,11.64448984,14.47907048,19.75794918,3.84,34.37280518,404
F3,McPc,CD,Control,10,female,4,10.82632033,17.75937939,21.25849293,3.75,32.47043515,196
F3,McPc,CD,Control,11,female,3.69,11.52696012,9.251454446,22.52236498,3.72,28.48715646,211
F3,McPc,CD,Control,12,female,3.83,11.58062332,9.766866529,14.91562644,3.49,24.79924152,171
F3,McPc,CD,Control,13,female,3.82,11.91210621,10.59790224,26.31888619,3.59,30.58234369,193
F3,McPc,CD,Control,14,female,3.99,13.14388434,18.15834738,39.79638614,3.8,29.98305711,225
F3,McPc,CD,Control,15,female,3.6,9.887743963,14.10912806,19.25414795,3.76,37.48760637,350
F3,McPc,CD,Control,16,female,3.68,10.66092536,14.83375694,29.47920708,3.38,30.57021456,652
F3,McPc,CD,Control,17,female,3.66,10.77778351,17.46134879,37.04087323,3.66,39.27501756,402
F3,McPc,CD,Control,18,female,3.65,9.439803167,18.52241347,9.125851589,3.68,41.1570401,371
F3,McPc,CD,Control,19,female,3.72,13.50228914,15.43468817,29.69629237,3.53,32.06504167,454
F3,McPc,CD,Control,20,female,3.95,8.406152456,8.626121225,16.08284125,3.82,42.0212369,237
F3,McPc,CD,Control,21,female,3.82,13.37952096,11.86523547,37.80623211,4.1,51.78471618,438
F3,McPc,CD,Control,22,female,3.68,10.54530741,17.74252299,42.09198951,3.51,43.63153879,462
F3,McPc,CD,Control,23,female,3.68,10.06959214,11.327263,27.72470516,3.46,43.85295173,330
F3,McPc,CD,Control,24,female,3.77,12.62416486,11.23094812,50.66798839,3.22,23.53602285,385
F3,McPc,CD,Control,25,female,3.76,11.03430928,17.70334871,24.4014742,3.49,32.63865573,328
F3,McPc,CD,Control,26,female,3.72,9.162656283,14.94014244,21.74474788,3.93,42.62151904,NA
F3,McPc,CD,Control,27,female,3.84,10.74598861,19.09768862,32.41123989,3.64,32.86397753,NA
F3,McPc,CD,Control,28,female,3.86,9.155863165,16.64817966,16.90968249,4.04,39.04071841,NA
F3,McPc,CD,Control,29,female,3.43,8.966989482,12.91413708,11.6896573,3.63,26.88733127,NA
F3,McPc,CD,Control,30,female,3.48,9.764780421,13.98913437,17.17704655,3.1,36.32356226,NA
F3,MhPc,HSD,Maternal,1,female,3.55,8.296980921,13.87982584,21.28910131,3.48,29.08271977,492
F3,MhPc,HSD,Maternal,2,female,3.48,9.503211868,13.90819329,15.19066568,3.86,66.26561026,472
F3,MhPc,HSD,Maternal,3,female,3.78,11.22499429,10.69817254,26.3013215,3.4,32.9825578,265
F3,MhPc,HSD,Maternal,4,female,3.7,14.15944052,11.06500514,23.75572073,3.73,37.7409243,290
F3,MhPc,HSD,Maternal,5,female,3.56,9.70579955,16.26822642,23.05822731,3.67,27.38025819,353
F3,MhPc,HSD,Maternal,6,female,3.86,12.04511046,17.78525637,22.39933398,3.52,27.04775097,384
F3,MhPc,HSD,Maternal,7,female,3.41,12.83839285,12.85317462,10.98878242,3.66,45.39126621,810
F3,MhPc,HSD,Maternal,8,female,3.19,9.694826814,14.9003862,10.75507094,3.22,36.16866122,474
F3,MhPc,HSD,Maternal,9,female,3.62,11.47212991,16.74012411,19.5564152,3.45,42.74880868,411
F3,MhPc,HSD,Maternal,10,female,3.82,13.07620774,14.65032961,24.24459863,3.75,43.28890566,319
